EventNumber, Distance, COUNTER, INTERPOLATED, F3, FC5, AF3, F7, T7, P7, O1, O2, P8, T8, F8, AF4, FC6, F4, GYROX, GYROY
0, 104888872.0, 52, 157, 3535.12820360, 3524.10256258, 3502.43589584, 1757.17948190, 443.71794066, 6998.07692892, 6154.35897839, 6904.10256973, 7503.46154534, 1627.69230214, 6390.76923529, 2362.30768828, 2208.46153416, 917.43589035, 20, 163
0, 104891944.0, 140, 58, 3635.76922945, 2673.46153513, 315.51281218, 6791.53846689, 1410.12819909, 2499.48717581, 6102.05128595, 1957.56409770, 7922.30770009, 2474.99999625, 3680.12820395, 1080.51281378, 7290.00000647, 3137.56410021, 79, 130
0, 104896640.0, 226, 139, 3324.61538267, 4647.56410340, 2460.76922695, 7377.43590404, 4979.87179640, 1340.38460920, 6265.00000424, 7471.53846835, 8096.15385429, 4211.02564096, 7131.53846766, 7304.10257057, 920.64101863, 3429.48717775, 147, 64
0, 104899712.0, 4, 218, 3212.82051060, 6702.69231291, 537.30768446, 3669.99999875, 1474.48717358, 8331.15385477, 2951.41025363, 4421.53846189, 1283.97435272, 4131.15384588, 6163.97436301, 266.02563262, 1699.23076381, 2303.33332924, 109, 177
0, 104932232.0, 149, 120, 3715.76922966, 4322.82051296, 2681.79486846, 3620.12820381, 6553.84615871, 6857.30769780, 5694.23077229, 7223.58974992, 5086.02564277, 4704.48718046, 1213.97435252, 3364.23076736, 1110.25640359, 813.84614655, 24, 251
0, 104936832.0, 125, 233, 2414.74358586, 8086.02564916, 4990.76923237, 6095.00000390, 6682.82051797, 7966.02564888, 405.12819700, 5681.41025947, 6121.66667063, 4059.35897395, 6419.87179946, 6283.46154277, 1593.20512258, 7574.23077625, 175, 165
0, 104941440.0, 8, 66, 4418.84615420, 4554.61538524, 1056.92307019, 7309.10257057, 5664.23077222, 4337.69230790, 3364.74358787, 6829.48718498, 6370.12820965, 7754.10257154, 5019.35897596, 1687.30768689, 5525.38461810, 2737.94871476, 18, 48
0, 104942976.0, 124, 95, 2008.84614912, 1185.38460893, 6083.97436287, 4079.99999966, 4106.15384588, 7309.48718595, 4293.58974366, 611.92306921, 7095.12821118, 5511.79487444, 2426.41025252, 4956.92307846, 7437.05128880, 4806.53846272, 50, 243
0, 104947672.0, 242, 152, 3157.82051053, 6846.15385165, 7370.64103225, 4800.25641144, 225.76922223, 2431.15384234, 3981.79487124, 583.58973581, 1215.76922438, 78.46152964, 6689.35897950, 7530.76923772, 3589.61538323, 7159.74359593, 127, 161
0, 104950744.0, 42, 108, 6006.53846529, 2159.74358530, 7889.61539233, 33.84614496, 1085.76922410, 2140.89743145, 6616.92308193, 3711.53846043, 6417.43590203, 6272.05128636, 5554.48718227, 704.35896686, 2585.12820159, 3635.51281920, 33, 147
0, 104955344.0, 154, 2, 5378.46154083, 7899.23077695, 3667.94871670, 7530.51282747, 3651.79487055, 1390.51281447, 3099.10256167, 6536.15385102, 7077.69231367, 5594.87179772, 7042.05128796, 329.87178661, 4636.02564186, 169.35896575, 17, 110
0, 104963120.0, 15, 176, 2760.12820201, 971.41024947, 4190.25641012, 2081.66666208, 899.10255702, 7308.71795518, 5383.58974603, 2812.17948413, 7200.12821139, 5993.58974728, 2054.99999535, 837.17947996, 162.17947850, 5148.46154034, 18, 9
0, 104967720.0, 12, 84, 9.35896540, 2012.56409784, 1496.53845571, 8389.48718825, 6186.79487590, 238.84614537, 7019.35898020, 7885.38462310, 3154.87179258, 2812.43589438, 5869.87179828, 4102.30769196, 3151.02563874, 2596.41025294, 152, 216
0, 104970888.0, 174, 104, 1298.58973734, 8117.30770051, 6333.71795310, 5272.43589959, 2223.20512390, 6956.15385186, 1846.66666160, 1533.46153270, 2794.61538156, 5674.74359274, 761.79486443, 8016.53846953, 4244.10256411, 2045.25640560, 73, 174
0, 104977024.0, 180, 196, 6575.12821007, 3903.84615309, 2672.05127872, 4850.00000125, 4444.74359016, 3925.51281982, 6694.87180002, 5262.82051498, 5176.53846349, 3782.17948621, 7654.23077646, 7276.79487819, 6539.87179974, 698.07691558, 132, 17
0, 104980192.0, 211, 141, 7981.28205921, 5800.64102891, 8239.61539310, 3304.48717748, 8347.17949587, 8271.79488035, 7575.38462241, 712.56409506, 4560.51282114, 322.43588910, 3714.99999889, 4779.35897547, 1623.58973803, 7297.56410903, 4, 207
0, 104984792.0, 54, 146, 3985.12820458, 2081.28204670, 6405.64103023, 4013.84615336, 6229.35897853, 1909.61537969, 7465.76923758, 5873.20513161, 7618.33334049, 295.12819672, 7848.20513585, 5007.94871955, 4014.35897388, 3616.53846022, 152, 136
0, 104986328.0, 28, 197, 6744.10256939, 7952.43590529, 826.53845432, 768.97435161, 5880.64102912, 5416.15384866, 6236.41026065, 4246.53846154, 3252.94871587, 800.64101835, 4821.41025760, 332.43588917, 6205.51282469, 4347.43589765, 250, 32
0, 104990920.0, 251, 123, 751.92306949, 4885.25641158, 7911.92308471, 1664.23076375, 2911.15384331, 1142.17948058, 3031.92307436, 637.43588980, 1493.20512237, 6415.12820972, 2911.28204844, 7820.25641783, 6895.25641589, 5005.64102724, 197, 236
0, 104994088.0, 185, 44, 3920.89743521, 7504.48718637, 283.46153006, 6450.12820979, 2988.07692044, 7898.58975131, 2615.25640679, 3935.51281982, 5893.07692656, 5108.97436078, 7563.58975061, 4382.43589772, 3535.25640873, 1432.05127608, 29, 66
0, 104997144.0, 35, 67, 5364.48718185, 1272.82050650, 71.53845272, 559.10255632, 2407.56409868, 2206.66666236, 4298.97435905, 8135.25641846, 714.61537711, 7992.56411049, 5335.12820743, 2517.05127837, 7862.56411021, 2987.56409993, 135, 85
0, 105001744.0, 189, 130, 2615.64102217, 6303.97436336, 8078.84616198, 2342.43589341, 1343.71794254, 2129.48717497, 1369.61537850, 8299.35898291, 4227.17948711, 5399.23077167, 7981.92308485, 6356.79487625, 5439.35897686, 2891.66666382, 245, 74
0, 105003272.0, 7, 114, 6261.02564527, 3077.69230519, 6948.97436468, 5489.48718213, 6818.58974901, 1363.46153235, 2714.23076597, 6619.10256911, 271.92306852, 3885.89743514, 2795.89743284, 664.10255653, 3685.64102446, 7896.79487951, 54, 41
0, 105007960.0, 250, 63, 6775.38462074, 2136.79486735, 5212.56410458, 6957.43590314, 2388.71794476, 4845.38461664, 5212.30769433, 4016.28205080, 3574.99999854, 298.07691474, 3171.15384386, 2412.56409868, 7573.20513523, 408.46153034, 198, 185
0, 105011016.0, 125, 240, 5020.89743750, 4777.17948830, 2680.64102231, 1138.20512161, 6635.64103072, 1814.23076409, 5366.92307929, 5878.07692656, 4551.79487242, 2206.92307262, 7697.82052012, 5590.38461824, 7407.05128873, 2924.48717671, 157, 109
0, 105015608.0, 50, 212, 3217.94871580, 2206.92307262, 5672.69231068, 7675.25641749, 4461.28205170, 7871.79487944, 6550.64103051, 8186.02564937, 5401.53846397, 7304.23077570, 1838.58973852, 5835.25641360, 8370.25641902, 6071.66667049, 164, 129
0, 105018760.0, 68, 57, 6652.05128713, 6632.17949226, 8164.23077750, 2640.12820173, 4401.79487215, 2306.02563693, 3491.02563943, 4775.00000112, 6373.97436349, 5234.35897645, 6522.94872275, 4765.89743701, 1342.82050664, 6328.20513259, 10, 177
0, 105021816.0, 30, 26, 593.07691537, 6072.17949107, 5435.12820763, 305.38460705, 3314.48717748, 5633.20513113, 7943.84616170, 701.53845404, 6399.61538914, 8173.07693142, 494.10255618, 2372.05127809, 7033.71795463, 3099.35897193, 240, 238
0, 105026400.0, 45, 193, 408.46153034, 871.28204413, 2124.74358523, 3558.97435752, 5081.79487354, 2243.07691884, 489.99999201, 6088.46154236, 2183.84614947, 6498.97436377, 1049.99999319, 7747.17949462, 7554.35898138, 5729.48718262, 180, 250
0, 105029552.0, 239, 248, 3204.74358752, 146.02563234, 6575.64103058, 6830.64103113, 4592.17948788, 5711.66666980, 8291.28205983, 8244.61539310, 7920.00000779, 6926.28205698, 7608.58975068, 5517.82051553, 2338.46153444, 545.64101779, 63, 7
0, 105032608.0, 149, 156, 6573.33333827, 5795.38461865, 6244.23077347, 8234.23077764, 4613.58974436, 2300.89743180, 8109.48718769, 999.48717261, 7949.87180273, 5955.89743951, 5071.79487354, 5831.02564436, 1063.07691634, 2775.51281739, 95, 124
0, 105035664.0, 9, 145, 7593.07693017, 2191.66666229, 1591.53845591, 4683.58974450, 3641.79487048, 7614.87180203, 541.79486395, 3669.87179362, 2251.02563679, 1717.69230235, 8121.28205949, 7317.30769877, 6841.28205678, 3380.51281871, 24, 88
0, 105038712.0, 197, 142, 4741.66666771, 3199.87179265, 1782.56409736, 4841.92307818, 5651.02564402, 90.38460656, 5692.05128511, 8269.48718797, 1160.51281398, 1001.92307005, 1226.92307053, 6633.20513328, 5770.89743910, 4821.53846272, 108, 247
0, 105041864.0, 100, 248, 2959.10256140, 1685.64102022, 129.48717074, 3137.05127969, 6051.53846536, 7134.23077535, 3851.41025558, 497.17947926, 4075.76923043, 7661.28205851, 2570.76922723, 4847.82051408, 7947.05128991, 4928.07692454, 10, 129
0, 105044920.0, 253, 24, 5173.58974554, 8066.92308499, 7137.56410868, 7057.43590342, 7711.28205858, 2212.69230339, 7120.76923682, 2462.82050907, 477.82050483, 7098.71795477, 2353.97435495, 4463.07692350, 687.56409499, 743.84614641, 106, 203
0, 105047976.0, 153, 198, 4503.58974415, 1404.35896832, 6150.76923480, 2056.79486714, 7513.07692996, 6310.51282489, 5191.92307894, 626.28204364, 510.76922285, 1518.46153270, 2605.76922730, 7118.33333938, 5611.28205413, 2844.99999702, 192, 28
0, 105051024.0, 19, 96, 7733.84616122, 1800.76922556, 4581.15384685, 1424.74358377, 3988.07692252, 4848.84615510, 7059.23077521, 5570.25641304, 4347.17948739, 4958.71795025, 1669.10255862, 7292.43590390, 964.23076229, 4410.89743625, 169, 142
0, 105054176.0, 43, 23, 4638.97435981, 435.64101758, 963.71794177, 6708.46154368, 5085.51282225, 2837.43589445, 53.84614496, 700.76922327, 7396.66667334, 4198.33333320, 5201.66666869, 5931.02564457, 2371.66666271, 7273.46154486, 33, 132
0, 105058752.0, 252, 192, 5356.41025878, 5890.00000348, 7790.38462289, 6530.51282531, 5665.51282350, 5690.64102870, 3461.02563936, 970.51281357, 263.97435057, 411.41024828, 5491.28205393, 6885.76923633, 7804.10257161, 5542.69231041, 187, 52
0, 105063424.0, 70, 74, 2972.17948447, 509.23076131, 6340.12820958, 4818.20512939, 2000.12820034, 6423.07692767, 3401.79486999, 2366.02563707, 5593.58974644, 1233.07691669, 379.35896616, 4134.74358947, 7535.38462234, 7168.71795491, 36, 64
0, 105068000.0, 173, 196, 7419.87180162, 5367.56410493, 272.05127365, 2958.33333063, 786.15383879, 1143.71794212, 3375.51281864, 3439.10256237, 6660.38462046, 2114.61538010, 7372.56410917, 4616.41025718, 3384.10256230, 3521.92307540, 125, 4
0, 105069528.0, 177, 62, 4231.28205122, 5167.69230964, 2044.61537996, 8218.97436739, 2728.97435578, 1166.15383963, 6233.58974776, 279.35896595, 3195.12820291, 1001.15383928, 3620.38461407, 7741.53846891, 4042.43589702, 5381.79487416, 53, 248
0, 105074104.0, 66, 236, 4757.05128310, 4939.48718095, 861.53845439, 6267.17949142, 239.74358127, 8183.58975193, 5552.82051560, 2031.53845682, 7203.46154472, 3822.30769141, 7686.02564833, 7680.76923807, 5065.25641200, 3818.33333243, 150, 195
0, 105075728.0, 143, 18, 5707.82051588, 2932.69230492, 1104.23076256, 1687.82050740, 3398.84615204, 2311.28204719, 7978.07693100, 2516.66666299, 1361.53845543, 4057.43589702, 5318.97436127, 5756.15384935, 1964.74358488, 3543.97435745, 27, 14
0, 105080304.0, 26, 77, 5044.61538629, 4820.00000119, 3296.28204927, 4206.15384609, 6203.71795289, 6005.00000369, 205.64101710, 1333.84614767, 2273.20512404, 1667.43589195, 6643.97436405, 999.74358287, 5817.43590078, 993.71794184, 31, 207
0, 105083360.0, 196, 222, 1236.53845515, 7311.79487826, 6505.12820993, 7552.69231471, 5632.17949010, 1922.82050789, 5442.30769481, 3212.30769009, 6792.56410792, 4885.25641158, 2425.51281663, 8229.23077764, 8397.94872671, 3479.74358815, 198, 33
0, 105086408.0, 60, 120, 603.97435127, 1215.76922438, 4803.33333452, 6783.07692843, 4035.25640977, 6578.97436391, 4337.56410278, 4957.30769384, 287.17947878, 1449.35896846, 3045.12820256, 1226.28204489, 5999.23077292, 6291.41026072, 235, 122
0, 105092608.0, 50, 36, 1185.76922431, 3120.38461303, 3050.51281795, 2675.38461205, 879.87178772, 1833.20512307, 7726.79487916, 7349.10257064, 457.17947912, 5208.84615587, 468.84614586, 240.64101717, 7039.74359565, 3839.87179397, 32, 208
0, 105097184.0, 171, 52, 4408.46153881, 4994.61538622, 3209.74358752, 3058.33333084, 3465.38461372, 31.15383719, 777.30768495, 4581.53846224, 3049.23076666, 316.53845320, 8067.94872601, 1053.58973685, 2238.46153423, 1186.02563457, 127, 144
0, 105101864.0, 122, 241, 3839.23076833, 7269.74359614, 4302.05128219, 4340.51282073, 3815.12820423, 5876.41025989, 5081.92307866, 7483.58975047, 6310.64103002, 2203.58973929, 1966.41025155, 7756.92308436, 5449.61538719, 422.82050469, 81, 64
0, 105104920.0, 233, 67, 496.53845362, 2844.23076625, 7095.51282656, 2275.89743173, 2152.69230325, 3204.48717727, 7855.76923842, 5603.33333619, 5743.58974679, 4849.74359100, 2276.66666250, 1479.48717365, 1615.51281496, 1718.97435363, 104, 155
0, 105106736.0, 26, 15, 8080.51282865, 8214.23077764, 192.05127344, 4550.12820576, 4525.89743646, 8273.71795727, 4148.58974339, 7894.10257182, 3635.12820381, 1320.38460920, 870.38460823, 7047.17949309, 5604.35897721, 1478.71794288, 131, 207
0, 105110456.0, 181, 4, 6222.69231187, 7367.69231430, 7458.71795553, 667.82050525, 5751.02564423, 5048.07692475, 5869.35897777, 7032.69231360, 1607.43589181, 6750.00000528, 2988.20512557, 2774.74358662, 1057.30768557, 3563.58974213, 201, 191
0, 105114280.0, 147, 165, 2533.58973998, 6487.30769704, 3460.12820346, 3127.69230533, 3172.17948489, 5426.41025892, 7877.69231541, 3430.64102391, 236.15383768, 2185.89743152, 5739.35897749, 304.23076090, 5701.41025947, 2658.58974026, 248, 201
0, 105116192.0, 224, 227, 3135.12820277, 8276.66667522, 1933.84614892, 2149.35896992, 3703.20512703, 2762.69230457, 5616.66666959, 2909.23076639, 979.74358280, 2452.56409875, 3678.07692190, 6022.30769606, 6293.33333765, 7054.48718540, 103, 13
0, 105119920.0, 93, 20, 1547.56409687, 6146.66667070, 4156.02564082, 275.76922237, 2109.74358523, 244.74358127, 7727.69231506, 5737.43590057, 4815.76923195, 3332.82051088, 5292.43589966, 1469.48717358, 7392.56410924, 7877.69231541, 37, 217
0, 105121928.0, 85, 127, 6697.82051804, 3150.64102328, 4727.69230874, 389.23076104, 375.76922257, 1066.53845480, 807.56409527, 7046.79487771, 6351.15385060, 6763.84615920, 3427.43589570, 5526.02564374, 3800.38461442, 1687.94871253, 112, 15
0, 105125752.0, 82, 244, 2279.99999583, 5801.79487506, 2181.15384178, 1832.30768717, 7779.74359725, 5498.20513085, 7478.46154528, 6386.66667119, 2993.97435634, 2950.38461261, 4589.48718019, 4628.58974443, 6983.07692885, 4187.30769217, 240, 67
0, 105127664.0, 141, 191, 3592.05128067, 4038.58974318, 5314.74359197, 4950.76923223, 1282.30768606, 3849.61538379, 5207.82051484, 4674.87179578, 6787.43590279, 2997.05127941, 5840.12820847, 6481.66667140, 4987.43589897, 6244.74359399, 2, 69
0, 105131592.0, 233, 21, 4787.43589855, 3977.94871740, 1136.53845494, 2231.79486756, 6963.20513398, 737.17947975, 5855.00000341, 788.46153117, 8002.56411049, 2311.92307283, 545.51281266, 5002.43589904, 8047.82052088, 1675.38460997, 211, 133
0, 105135512.0, 89, 220, 6364.87179932, 5028.71795039, 5883.33333681, 4699.74359072, 7309.61539108, 3211.02563881, 5698.71795178, 652.05127441, 3693.20512703, 481.15383817, 5210.38461740, 2833.84615086, 3977.82051227, 2914.61538177, 130, 25
0, 105137528.0, 189, 131, 5713.58974672, 2539.10256049, 8247.17949566, 1643.97435349, 3572.69230624, 4952.30769377, 3541.66666514, 6423.71795331, 3503.20512661, 3879.23076847, 476.02563304, 7563.20513523, 6511.02564582, 1474.74358384, 96, 88
0, 105141552.0, 6, 148, 3295.51281850, 4760.64102676, 5839.61538795, 2978.07692037, 302.82050449, 5185.00000195, 6306.28205566, 1513.84614808, 4504.10256466, 2248.20512397, 6825.38462081, 4017.17948670, 3134.10256174, 8075.38462352, 119, 12
0, 105145480.0, 59, 252, 4729.48718053, 1218.46153207, 4270.25641033, 7693.07693038, 6225.38461956, 3177.56410027, 268.07691467, 6467.82051755, 1931.92307199, 4181.92307679, 3830.38461449, 5491.15384880, 7419.74359649, 6389.74359426, 152, 243
0, 105149504.0, 156, 4, 8340.64103433, 6963.71795449, 7750.76923821, 4168.84615371, 3855.25640943, 8148.97436725, 7215.38462164, 645.12819749, 2672.94871462, 4478.33333382, 34.10255521, 4654.61538545, 4597.82051359, 4400.51282086, 129, 126
0, 105153536.0, 169, 236, 162.94870927, 6483.84615858, 3867.43589661, 6151.92308096, 6535.76923564, 1850.76922570, 1298.07691683, 5817.17949052, 7840.25641783, 4790.25641137, 4537.30769294, 4221.53846147, 7957.43590529, 3836.41025551, 190, 181
0, 105157472.0, 43, 46, 7729.74359711, 299.87178654, 3945.25640963, 5758.97436217, 6951.92308262, 717.17947968, 4707.69230867, 3679.74358857, 7995.25641818, 4431.53846196, 7018.33333917, 4972.43589897, 7630.12821229, 1569.74358405, 143, 207
0, 105161504.0, 91, 220, 4187.94871781, 6802.94872337, 5755.64102884, 4347.17948739, 927.82050581, 6268.20513245, 5135.00000188, 2814.99999695, 8020.64103364, 163.07691439, 4631.41025725, 1211.66666021, 2122.43589292, 682.94871038, 224, 249
0, 105165440.0, 249, 146, 3838.97435807, 5354.48718185, 8139.48718776, 5779.87179814, 3801.28205031, 8358.58975228, 6477.56410729, 26.92306796, 3502.56410097, 6336.41026086, 3349.35897249, 2794.87179182, 1313.97435279, 6562.56410743, 55, 187
0, 105167456.0, 189, 15, 5228.07692517, 7050.64103155, 97.94870913, 5360.25641262, 501.79486388, 2348.07691905, 7350.76923730, 3054.10256160, 1242.05127566, 8239.23077771, 418.71794059, 1049.99999319, 7475.51282733, 5263.97436113, 67, 231
0, 105171488.0, 137, 239, 2309.48717539, 5105.38461720, 2857.56409965, 3047.17948461, 6337.82051727, 5822.17949052, 2639.35897096, 6696.66667188, 2687.69230436, 1056.66665993, 7156.02564721, 4130.25640998, 4987.82051435, 8332.82052144, 246, 100
0, 105175520.0, 98, 51, 5406.66666910, 4065.25640984, 6177.17949128, 956.92306998, 8177.43590578, 1947.30768745, 4034.99999952, 4676.79487270, 828.20512098, 3365.76922890, 248.46152999, 3454.99999834, 5772.82051602, 1839.48717442, 197, 242
0, 105177440.0, 233, 125, 1542.82050713, 5969.74359336, 1681.79486638, 6911.15385179, 2007.82050810, 2423.58973970, 1700.38460997, 8287.05129060, 6984.87180064, 5611.53846439, 7968.46154632, 1232.17948079, 3076.41025391, 6036.41026017, 217, 211
0, 105181472.0, 119, 155, 2687.56409923, 1726.28204594, 330.89742763, 4955.25641172, 2730.76922758, 7561.53846856, 1403.71794268, 7691.53846884, 8187.05129039, 4693.58974457, 5408.07692551, 6208.71795289, 7077.56410854, 5060.64102738, 26, 185
0, 105185408.0, 234, 197, 3862.30769148, 4006.28205080, 7345.12821166, 1317.17948100, 5304.35897659, 2545.38461178, 1054.48717275, 3439.74358801, 88.33332451, 7221.53846787, 7072.17949316, 2939.99999722, 3667.69230645, 2430.38461157, 47, 38
0, 105187424.0, 68, 59, 7969.61539247, 2317.43589334, 6675.38462053, 3209.99999778, 2171.79486742, 6156.66667070, 5238.20513029, 4453.46153888, 525.25640241, 5713.46154159, 469.35896637, 810.38460809, 1193.97435252, 1618.97435342, 51, 212
0, 105191360.0, 210, 14, 5112.82051463, 4093.33333299, 4574.10256480, 788.97435168, 907.56409548, 4167.69230749, 3231.79486964, 8105.51282865, 4117.17948691, 1278.20512189, 956.28204434, 6707.94872316, 4931.92307839, 8205.76923918, 184, 49
0, 105195392.0, 105, 188, 8138.58975179, 8030.38462338, 5282.56410472, 6453.84615851, 3103.07692065, 6408.97436356, 2910.38461254, 4087.05128171, 6389.74359426, 1744.48717421, 5880.76923425, 4181.66666653, 7588.07693017, 5305.38461761, 202, 69
0, 105199328.0, 195, 183, 7953.46154632, 4975.76923230, 2256.41025218, 4523.84615441, 1963.97435411, 2734.99999681, 7373.20513481, 861.15383900, 8292.56411111, 1238.07691669, 6080.38461928, 4370.76923105, 4633.71794956, 2702.94871469, 84, 104
0, 105201344.0, 129, 208, 4506.28205184, 7081.79487777, 4998.07692468, 7719.23077660, 7433.71795546, 5810.12820847, 3172.94871566, 3910.25640957, 6140.64102968, 5470.51282309, 6618.33333834, 8079.23077736, 3228.07692093, 673.20512063, 53, 228
0, 105205280.0, 209, 151, 2609.74358627, 689.74358224, 8026.15385415, 6797.05128748, 4408.58974394, 6898.58974922, 1754.99999472, 6077.69231159, 7124.61539073, 650.89742826, 5740.25641339, 2272.05127789, 1971.15384136, 4716.28205226, 250, 57
0, 105209312.0, 219, 243, 2972.69230499, 6035.25641401, 3978.71794817, 5258.07692523, 4858.71795004, 940.76922375, 1996.79486700, 87.56409374, 5736.79487493, 2610.76922730, 1607.69230207, 1503.84614801, 3377.30769044, 3909.74358905, 124, 243
0, 105211328.0, 27, 13, 230.12819665, 5561.92307971, 3867.05128122, 5603.20513106, 5569.35897714, 1381.02563498, 7385.00000667, 6079.23077313, 5231.28205337, 3043.58974102, 5429.87179738, 741.66665924, 716.66665917, 6535.51282538, 55, 29
0, 105215264.0, 116, 225, 2914.10256126, 7413.71795539, 5502.30769495, 5988.20513189, 4016.02564054, 3361.02563915, 1120.64101904, 7807.69231520, 3592.69230631, 599.35896665, 5317.43589973, 5762.69231089, 73.84614503, 5447.17948968, 30, 220
0, 105219296.0, 3, 234, 7937.05128984, 5365.00000237, 1608.07691745, 1207.30768585, 1423.97435300, 6418.58974818, 4165.25641005, 295.38460705, 4243.97435898, 3404.35897256, 6922.82051845, 3193.84615163, 3895.12820437, 1086.28204462, 158, 49
0, 105221216.0, 124, 180, 5867.05128546, 2976.79486909, 7399.10257078, 3359.10256223, 463.84614586, 1309.87178862, 6933.58974929, 6089.10256800, 2010.76922605, 659.61537705, 6873.07692864, 4944.10256557, 4281.92307700, 3296.28204927, 145, 191
0, 105225248.0, 157, 36, 4699.61538559, 6519.10256890, 7508.33334022, 4483.97435946, 4426.15384651, 6768.33333869, 2724.99999681, 8376.41026517, 4086.02564068, 4494.23076972, 5909.61538816, 1086.28204462, 2928.46153569, 6829.10256960, 38, 215
0, 105227168.0, 151, 22, 886.41024933, 5780.51282378, 2128.58973908, 1161.28204475, 8254.61539310, 903.33332625, 2820.89743284, 5661.92307991, 3764.74358871, 2778.71794559, 0.38460642, 7153.33333945, 6698.97436419, 1695.25640484, 131, 68
0, 105231200.0, 79, 219, 2531.53845793, 1672.56409708, 2102.56409805, 1656.15384067, 4048.71794830, 6643.84615892, 1917.05127712, 5432.43589994, 5480.76923334, 4610.64102641, 2880.38461247, 4379.23076951, 1033.58973678, 2518.84615017, 138, 177
0, 105235040.0, 36, 180, 5655.38461838, 679.35896679, 855.51281336, 889.23076215, 2900.51281767, 3043.84615128, 1071.28204455, 4838.58974484, 7756.53846898, 3385.64102384, 1619.10255855, 915.89742881, 6480.25641499, 3092.05127962, 144, 167
0, 105237152.0, 240, 227, 6541.79487666, 4774.48718060, 7401.79487847, 3690.51281934, 8100.64103377, 1342.82050664, 6355.38461984, 6101.41026031, 5673.71795171, 6475.51282524, 4522.94871851, 7045.12821104, 2166.53845716, 903.07691599, 240, 39
0, 105241184.0, 136, 60, 4745.64102669, 8036.41026441, 8137.43590564, 7638.58975075, 1196.02563457, 687.69230012, 1706.28204587, 2429.61538080, 2603.07691961, 1816.79486666, 235.64101717, 3519.74358822, 8111.53846974, 16.66665771, 81, 43
0, 105245120.0, 72, 69, 5930.00000355, 5949.74359336, 1647.56409708, 2025.38461066, 8029.35898235, 7689.74359704, 1166.66666014, 8247.30770079, 6770.51282587, 8120.51282872, 4810.64102683, 1359.35896825, 6861.79487736, 492.82050490, 75, 1
0, 105249152.0, 177, 227, 7971.92308478, 4878.33333466, 2630.64102224, 1228.58973720, 5318.07692537, 1721.66666132, 160.64101696, 7714.10257147, 1535.25640449, 5991.28205497, 1458.58973769, 206.15383761, 6485.00000473, 1809.48717435, 186, 144
0, 105251168.0, 15, 182, 4245.12820513, 3967.05128143, 3442.43589570, 478.07691509, 6496.79487652, 6392.43590196, 1807.43589230, 2973.07692037, 3745.76922973, 8286.41026496, 2168.97435460, 5167.69230964, 2103.46153395, 7828.07693065, 76, 73
0, 105255104.0, 29, 252, 4444.35897478, 6340.38461984, 2993.20512557, 3121.02563867, 6975.64103141, 8273.84616240, 7510.25641714, 5940.89743951, 1032.43589063, 866.53845439, 7527.69231464, 1976.02563623, 4783.07692419, 968.84614690, 95, 248
0, 105259136.0, 37, 208, 4864.23077055, 62.30768342, 8339.74359843, 4553.20512883, 3162.94871566, 7106.53846759, 1510.89743013, 2965.51281781, 1087.30768564, 629.10255646, 5656.66666966, 6652.69231277, 5322.05128435, 7079.35898034, 207, 84
0, 105263072.0, 200, 167, 8244.74359822, 7941.41026420, 3378.58974172, 4518.97435953, 2754.74358655, 4305.38461553, 6910.89744153, 8382.17949594, 3734.10256299, 5303.33333556, 7256.02564742, 7481.79487861, 1584.35896873, 8324.10257272, 156, 163
0, 105265088.0, 76, 100, 4271.02564110, 450.89742784, 7380.64103225, 1320.76922459, 2682.43589410, 6058.97436280, 1359.10255799, 5839.10256744, 7263.46154486, 1115.64101897, 8203.84616219, 6657.05128713, 6662.56410771, 6107.17949114, 70, 140
0, 105269024.0, 26, 140, 3701.41025523, 5255.38461754, 3037.43589487, 6924.87180050, 6659.74359482, 3654.35897311, 2733.33333014, 1220.12819874, 3673.33333209, 1911.92307199, 1777.30768710, 6723.84615906, 3714.87179376, 5071.66666841, 29, 101
0, 105273056.0, 154, 19, 8151.53846981, 8094.35898249, 5752.43590064, 1456.79486589, 3676.92307575, 4370.51282079, 6227.43590161, 8039.48718748, 2747.69230450, 2467.56409882, 6991.02564687, 5702.43590050, 6345.12820958, 2613.71794525, 88, 54
0, 105275072.0, 52, 94, 4712.43589841, 6594.23077417, 6121.02564499, 2618.71794525, 6610.64103065, 8080.12821326, 569.35896658, 1187.82050636, 1185.64101918, 8272.56411111, 8169.48718776, 1517.56409680, 3153.97435669, 6192.82051692, 29, 228
0, 105279008.0, 19, 122, 3513.46153694, 969.23076229, 4089.87179453, 6276.15385047, 863.20512105, 1172.17948065, 2283.97435481, 1432.30768634, 691.92306942, 733.20512077, 6286.02564534, 5706.41025947, 5650.51282350, 7488.07692996, 134, 39
0, 105283040.0, 188, 232, 1674.23076381, 4089.10256376, 5374.87179724, 149.61537593, 1559.35896866, 6764.74359510, 1061.92307019, 1070.76922403, 5480.00000257, 2998.33333070, 3184.87179265, 6799.10256953, 2148.97435453, 4973.58974512, 196, 242
0, 105287072.0, 196, 232, 2292.17948301, 4657.82051366, 3416.53845981, 5757.43590064, 315.38460705, 459.74358176, 6493.07692781, 897.69230061, 2715.89743264, 1507.05127622, 7721.92308429, 7857.05128970, 1110.12819846, 5148.71795060, 15, 58
